时间,设备名称,磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),磁场矢量和(ʯt),角度Z(°)
 16:22:41.118,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:41.221,COM10_9600_00,9.971,6.981,16.965,20.88,34.9
 16:22:41.323,COM10_9600_00,9.971,6.981,16.965,20.88,34.9
 16:22:41.426,COM10_9600_00,9.971,6.981,16.965,20.88,34.9
 16:22:41.528,COM10_9600_00,9.984,6.981,16.965,20.89,34.9
 16:22:41.629,COM10_9600_00,9.984,6.981,16.952,20.88,34.9
 16:22:41.729,COM10_9600_00,9.971,6.994,16.965,20.88,35
 16:22:41.831,COM10_9600_00,9.971,6.994,16.965,20.88,35
 16:22:41.934,COM10_9600_00,9.971,6.994,16.965,20.88,35
 16:22:42.035,COM10_9600_00,9.984,6.994,16.952,20.88,35
 16:22:42.137,COM10_9600_00,9.984,6.994,16.952,20.88,35
 16:22:42.238,COM10_9600_00,9.971,6.994,16.952,20.87,35
 16:22:42.340,COM10_9600_00,9.971,6.994,16.952,20.87,35
 16:22:42.442,COM10_9600_00,9.958,6.994,16.952,20.87,35
 16:22:42.543,COM10_9600_00,9.971,6.994,16.952,20.87,35
 16:22:42.645,COM10_9600_00,9.971,6.994,16.952,20.87,35
 16:22:42.746,COM10_9600_00,9.971,6.994,16.926,20.85,35
 16:22:42.848,COM10_9600_00,9.984,6.994,16.926,20.86,35
 16:22:42.949,COM10_9600_00,9.971,7.007,16.926,20.86,35
 16:22:43.051,COM10_9600_00,9.971,7.007,16.926,20.86,35
 16:22:43.153,COM10_9600_00,9.984,7.007,16.926,20.86,35
 16:22:43.254,COM10_9600_00,9.971,7.007,16.926,20.86,35
 16:22:43.356,COM10_9600_00,9.971,6.968,16.926,20.84,34.9
 16:22:43.459,COM10_9600_00,9.971,6.968,16.926,20.84,34.9
 16:22:43.562,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:43.664,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:43.766,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:43.869,COM10_9600_00,9.984,6.968,16.952,20.87,34.9
 16:22:43.971,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:44.074,COM10_9600_00,10.01,6.968,16.965,20.89,34.9
 16:22:44.177,COM10_9600_00,9.997,6.968,16.965,20.89,34.8
 16:22:44.279,COM10_9600_00,9.997,6.968,16.965,20.89,34.8
 16:22:44.381,COM10_9600_00,9.984,6.968,16.965,20.88,34.8
 16:22:44.483,COM10_9600_00,9.984,6.981,16.965,20.89,34.9
 16:22:44.586,COM10_9600_00,9.984,6.981,16.952,20.88,34.9
 16:22:44.688,COM10_9600_00,9.984,6.981,16.952,20.88,34.9
 16:22:44.791,COM10_9600_00,9.971,6.981,16.952,20.87,34.9
 16:22:44.893,COM10_9600_00,9.958,6.981,16.952,20.86,34.9
 16:22:44.995,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.097,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.198,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.299,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.401,COM10_9600_00,9.958,6.968,16.952,20.86,34.9
 16:22:45.503,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.605,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.706,COM10_9600_00,9.971,6.968,16.952,20.86,34.9
 16:22:45.807,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:45.908,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:46.010,COM10_9600_00,9.984,6.968,16.939,20.86,34.9
 16:22:46.111,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:46.215,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:46.318,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:46.420,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:46.522,COM10_9600_00,9.984,6.981,16.939,20.86,34.9
 16:22:46.624,COM10_9600_00,9.984,6.981,16.939,20.86,34.9
 16:22:46.725,COM10_9600_00,9.984,6.981,16.939,20.86,34.9
 16:22:46.827,COM10_9600_00,9.984,6.968,16.939,20.86,34.9
 16:22:46.928,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:47.029,COM10_9600_00,9.984,6.968,16.939,20.86,34.9
 16:22:47.132,COM10_9600_00,9.984,6.968,16.939,20.86,34.9
 16:22:47.233,COM10_9600_00,9.971,6.968,16.939,20.85,34.9
 16:22:47.334,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.436,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.537,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.639,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.741,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.843,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:47.945,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:48.047,COM10_9600_00,9.958,6.981,16.939,20.85,34.9
 16:22:48.149,COM10_9600_00,9.958,6.981,16.939,20.85,35
 16:22:48.253,COM10_9600_00,9.958,6.981,16.939,20.85,35
 16:22:48.355,COM10_9600_00,9.971,6.981,16.926,20.85,35
 16:22:48.458,COM10_9600_00,9.971,6.981,16.926,20.85,34.9
 16:22:48.560,COM10_9600_00,9.971,6.981,16.926,20.85,34.9
 16:22:48.663,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:48.766,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:48.868,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:48.970,COM10_9600_00,9.984,6.981,16.939,20.86,34.9
 16:22:49.072,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:49.175,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:49.276,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:49.378,COM10_9600_00,9.971,6.981,16.939,20.86,34.9
 16:22:49.479,COM10_9600_00,9.906,6.981,16.939,20.83,34.9
 16:22:49.580,COM10_9600_00,9.802,7.098,16.926,20.81,35.6
 16:22:49.683,COM10_9600_00,9.672,7.176,16.926,20.77,36.2
 16:22:49.785,COM10_9600_00,9.555,7.267,16.913,20.74,36.9
 16:22:49.888,COM10_9600_00,9.49,7.371,16.913,20.75,37.6
 16:22:49.990,COM10_9600_00,9.347,7.488,16.861,20.68,38.2
 16:22:50.091,COM10_9600_00,9.204,7.579,16.835,20.63,39
 16:22:50.193,COM10_9600_00,9.048,7.722,16.822,20.6,39.9
 16:22:50.294,COM10_9600_00,8.957,7.839,16.796,20.59,40.9
 16:22:50.396,COM10_9600_00,8.814,7.904,16.757,20.52,41.4
 16:22:50.498,COM10_9600_00,8.684,7.982,16.718,20.46,42.1
 16:22:50.598,COM10_9600_00,8.58,8.112,16.705,20.46,43
 16:22:50.702,COM10_9600_00,8.45,8.216,16.705,20.44,43.7
 16:22:50.802,COM10_9600_00,8.346,8.281,16.692,20.42,44.4
 16:22:50.905,COM10_9600_00,8.242,8.385,16.679,20.41,45.1
 16:22:51.008,COM10_9600_00,8.099,8.476,16.64,20.35,45.8
 16:22:51.109,COM10_9600_00,7.982,8.567,16.614,20.33,46.6
 16:22:51.210,COM10_9600_00,7.865,8.645,16.588,20.29,47.2
 16:22:51.311,COM10_9600_00,7.735,8.736,16.562,20.26,48
 16:22:51.412,COM10_9600_00,7.605,8.853,16.51,20.22,48.8
 16:22:51.513,COM10_9600_00,7.488,8.944,16.471,20.18,49.6
 16:22:51.616,COM10_9600_00,7.384,9.048,16.406,20.14,50.3
 16:22:51.718,COM10_9600_00,7.293,9.1,16.406,20.13,50.9
 16:22:51.820,COM10_9600_00,7.163,9.178,16.38,20.1,51.5
 16:22:51.923,COM10_9600_00,7.059,9.269,16.341,20.07,52.3
 16:22:52.024,COM10_9600_00,6.929,9.334,16.302,20.02,52.9
 16:22:52.126,COM10_9600_00,6.825,9.399,16.289,20.01,53.6
 16:22:52.228,COM10_9600_00,6.695,9.464,16.263,19.97,54.2
 16:22:52.331,COM10_9600_00,6.604,9.529,16.211,19.93,54.9
 16:22:52.433,COM10_9600_00,6.487,9.62,16.185,19.91,55.5
 16:22:52.535,COM10_9600_00,6.409,9.724,16.12,19.89,56.2
 16:22:52.637,COM10_9600_00,6.279,9.789,16.094,19.86,56.7
 16:22:52.738,COM10_9600_00,6.162,9.867,16.042,19.82,57.5
 16:22:52.840,COM10_9600_00,6.045,9.945,16.016,19.8,58.2
 16:22:52.942,COM10_9600_00,5.967,9.997,15.977,19.77,58.8
 16:22:53.044,COM10_9600_00,5.837,10.075,15.951,19.75,59.3
 16:22:53.148,COM10_9600_00,5.72,10.127,15.925,19.72,60
 16:22:53.250,COM10_9600_00,5.629,10.179,15.886,19.69,60.6
 16:22:53.352,COM10_9600_00,5.512,10.244,15.86,19.67,61.2
 16:22:53.454,COM10_9600_00,5.395,10.335,15.808,19.64,61.9
 16:22:53.556,COM10_9600_00,5.317,10.374,15.769,19.61,62.5
 16:22:53.658,COM10_9600_00,5.226,10.439,15.73,19.59,63
 16:22:53.760,COM10_9600_00,5.096,10.504,15.678,19.55,63.5
 16:22:53.862,COM10_9600_00,4.979,10.569,15.626,19.51,64.2
 16:22:53.963,COM10_9600_00,4.888,10.621,15.587,19.48,64.8
 16:22:54.065,COM10_9600_00,4.784,10.673,15.548,19.46,65.3
 16:22:54.166,COM10_9600_00,4.667,10.725,15.496,19.41,65.9
 16:22:54.268,COM10_9600_00,4.654,10.79,15.496,19.45,66.6
 16:22:54.370,COM10_9600_00,4.641,10.79,15.496,19.44,66.6
 16:22:54.473,COM10_9600_00,4.615,10.79,15.496,19.44,66.7
 16:22:54.575,COM10_9600_00,4.602,10.79,15.496,19.44,66.8
 16:22:54.677,COM10_9600_00,4.602,10.79,15.496,19.44,66.9
 16:22:54.779,COM10_9600_00,4.602,10.829,15.483,19.45,66.9
 16:22:54.881,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:54.983,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:55.085,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:55.187,COM10_9600_00,4.589,10.816,15.47,19.43,66.9
 16:22:55.289,COM10_9600_00,4.576,10.816,15.47,19.42,67
 16:22:55.390,COM10_9600_00,4.576,10.816,15.47,19.42,67
 16:22:55.491,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:55.595,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:55.696,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:55.797,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:55.899,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:56.000,COM10_9600_00,4.576,10.803,15.483,19.43,67
 16:22:56.102,COM10_9600_00,4.563,10.777,15.483,19.41,66.9
 16:22:56.205,COM10_9600_00,4.563,10.816,15.483,19.43,67.1
 16:22:56.307,COM10_9600_00,4.589,10.816,15.496,19.45,67.1
 16:22:56.410,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:56.511,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:56.613,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:56.715,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:56.817,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:56.918,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:57.020,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:57.122,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:57.223,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:57.325,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:22:57.427,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:57.528,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:22:57.631,COM10_9600_00,4.602,10.816,15.47,19.43,67
 16:22:57.733,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:57.835,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:57.937,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:58.038,COM10_9600_00,4.602,10.816,15.457,19.42,66.9
 16:22:58.139,COM10_9600_00,4.602,10.816,15.457,19.42,66.9
 16:22:58.242,COM10_9600_00,4.589,10.816,15.457,19.42,66.9
 16:22:58.344,COM10_9600_00,4.576,10.816,15.457,19.41,67
 16:22:58.445,COM10_9600_00,4.576,10.816,15.457,19.41,67
 16:22:58.546,COM10_9600_00,4.589,10.816,15.457,19.42,67
 16:22:58.648,COM10_9600_00,4.589,10.816,15.457,19.42,67
 16:22:58.750,COM10_9600_00,4.589,10.816,15.457,19.42,67
 16:22:58.852,COM10_9600_00,4.589,10.816,15.457,19.42,67
 16:22:58.955,COM10_9600_00,4.602,10.816,15.457,19.42,67
 16:22:59.056,COM10_9600_00,4.602,10.816,15.457,19.42,66.9
 16:22:59.159,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:59.260,COM10_9600_00,4.602,10.816,15.47,19.43,66.9
 16:22:59.361,COM10_9600_00,4.589,10.816,15.47,19.43,66.9
 16:22:59.464,COM10_9600_00,4.576,10.816,15.47,19.42,67
 16:22:59.566,COM10_9600_00,4.589,10.816,15.47,19.43,67
 16:22:59.669,COM10_9600_00,4.589,10.803,15.47,19.42,66.9
 16:22:59.772,COM10_9600_00,4.589,10.816,15.47,19.43,67
 16:22:59.874,COM10_9600_00,4.589,10.816,15.47,19.43,67
 16:22:59.977,COM10_9600_00,4.589,10.816,15.47,19.43,67
 16:23:00.079,COM10_9600_00,4.602,10.816,15.47,19.43,67
 16:23:00.180,COM10_9600_00,4.589,10.816,15.47,19.43,66.9
 16:23:00.281,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:00.383,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:00.486,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:00.588,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:00.690,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:00.792,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:00.894,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:00.995,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:01.097,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:01.200,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:01.301,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:01.403,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:01.504,COM10_9600_00,4.576,10.816,15.483,19.43,67
 16:23:01.605,COM10_9600_00,4.563,10.816,15.483,19.43,67
 16:23:01.707,COM10_9600_00,4.589,10.829,15.483,19.44,67.1
 16:23:01.808,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:01.910,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.012,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.114,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.216,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.317,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.420,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.522,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.624,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.727,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:02.831,COM10_9600_00,4.602,10.816,15.483,19.44,67
 16:23:02.934,COM10_9600_00,4.589,10.816,15.483,19.44,66.9
 16:23:03.036,COM10_9600_00,4.589,10.816,15.483,19.44,67
 16:23:03.138,COM10_9600_00,4.589,10.816,15.47,19.43,67
 16:23:03.242,COM10_9600_00,4.576,10.816,15.47,19.42,67
 16:23:03.343,COM10_9600_00,4.576,10.816,15.47,19.42,67
 16:23:03.444,COM10_9600_00,4.589,10.803,15.47,19.42,67
 16:23:03.545,COM10_9600_00,4.589,10.803,15.47,19.42,66.9
 16:23:03.647,COM10_9600_00,4.589,10.803,15.47,19.42,66.9
 16:23:03.748,COM10_9600_00,4.589,10.803,15.47,19.42,66.9
 16:23:03.848,COM10_9600_00,4.589,10.803,15.47,19.42,66.9
 16:23:03.951,COM10_9600_00,4.589,10.803,15.457,19.41,66.9
 16:23:04.054,COM10_9600_00,4.589,10.803,15.457,19.41,66.9
 16:23:04.156,COM10_9600_00,4.628,10.803,15.457,19.42,66.9
 16:23:04.258,COM10_9600_00,4.589,10.803,15.444,19.4,66.8
 16:23:04.359,COM10_9600_00,4.563,10.777,15.379,19.33,66.9
 16:23:04.460,COM10_9600_00,4.511,10.738,15.236,19.18,66.9
 16:23:04.562,COM10_9600_00,4.459,10.686,15.067,19,67.1
 16:23:04.664,COM10_9600_00,4.407,10.634,14.937,18.86,67.2
 16:23:04.766,COM10_9600_00,4.355,10.595,14.794,18.71,67.4
 16:23:04.870,COM10_9600_00,4.303,10.543,14.651,18.56,67.5
 16:23:04.972,COM10_9600_00,4.264,10.478,14.508,18.4,67.6
 16:23:05.075,COM10_9600_00,4.199,10.439,14.352,18.24,67.7
 16:23:05.176,COM10_9600_00,4.16,10.374,14.196,18.07,67.9
 16:23:05.279,COM10_9600_00,4.108,10.348,14.066,17.94,68
 16:23:05.380,COM10_9600_00,4.069,10.296,13.897,17.77,68.2
 16:23:05.481,COM10_9600_00,4.03,10.231,13.754,17.61,68.3
 16:23:05.582,COM10_9600_00,3.991,10.192,13.611,17.47,68.4
 16:23:05.685,COM10_9600_00,3.952,10.166,13.468,17.33,68.5
 16:23:05.788,COM10_9600_00,3.913,10.114,13.338,17.19,68.6
 16:23:05.890,COM10_9600_00,3.887,10.101,13.195,17.07,68.8
 16:23:05.992,COM10_9600_00,3.874,10.036,13.065,16.92,68.8
 16:23:06.095,COM10_9600_00,3.822,10.01,12.909,16.78,68.8
 16:23:06.197,COM10_9600_00,3.77,9.958,12.766,16.62,69
 16:23:06.297,COM10_9600_00,3.757,9.893,12.636,16.48,69.1
 16:23:06.400,COM10_9600_00,3.718,9.867,12.48,16.34,69.1
 16:23:06.501,COM10_9600_00,3.692,9.841,12.35,16.22,69.3
 16:23:06.603,COM10_9600_00,3.653,9.815,12.22,16.09,69.3
 16:23:06.704,COM10_9600_00,3.627,9.776,12.09,15.97,69.5
 16:23:06.805,COM10_9600_00,3.588,9.737,11.947,15.82,69.5
 16:23:06.907,COM10_9600_00,3.575,9.711,11.817,15.71,69.7
 16:23:07.008,COM10_9600_00,3.562,9.672,11.687,15.58,69.7
 16:23:07.110,COM10_9600_00,3.536,9.62,11.557,15.45,69.6
 16:23:07.214,COM10_9600_00,3.51,9.607,11.479,15.37,69.7
 16:23:07.315,COM10_9600_00,3.484,9.581,11.362,15.27,69.8
 16:23:07.416,COM10_9600_00,3.458,9.555,11.219,15.14,69.9
 16:23:07.518,COM10_9600_00,3.419,9.529,11.076,15.01,70
 16:23:07.619,COM10_9600_00,3.406,9.503,10.946,14.89,70.2
 16:23:07.721,COM10_9600_00,3.38,9.477,10.855,14.8,70.2
 16:23:07.822,COM10_9600_00,3.354,9.412,10.725,14.66,70.2
 16:23:07.925,COM10_9600_00,3.341,9.412,10.595,14.56,70.3
 16:23:08.027,COM10_9600_00,3.328,9.373,10.465,14.44,70.3
 16:23:08.130,COM10_9600_00,3.315,9.36,10.387,14.37,70.4
 16:23:08.232,COM10_9600_00,3.302,9.334,10.257,14.26,70.4
 16:23:08.334,COM10_9600_00,3.276,9.321,10.114,14.14,70.4
 16:23:08.435,COM10_9600_00,3.263,9.295,9.997,14.04,70.5
 16:23:08.537,COM10_9600_00,3.25,9.256,9.893,13.93,70.5
 16:23:08.638,COM10_9600_00,3.25,9.256,9.828,13.89,70.6
 16:23:08.740,COM10_9600_00,3.237,9.23,9.698,13.77,70.6
 16:23:08.842,COM10_9600_00,3.211,9.191,9.607,13.68,70.5
 16:23:08.944,COM10_9600_00,3.172,9.191,9.477,13.58,70.7
 16:23:09.046,COM10_9600_00,3.159,9.165,9.347,13.47,70.9
 16:23:09.148,COM10_9600_00,3.159,9.152,9.347,13.46,70.9
 16:23:09.250,COM10_9600_00,3.159,9.126,9.308,13.41,70.9
 16:23:09.352,COM10_9600_00,3.159,9.126,9.308,13.41,70.9
 16:23:09.454,COM10_9600_00,3.159,9.126,9.295,13.4,70.9
 16:23:09.555,COM10_9600_00,3.159,9.126,9.295,13.4,70.9
 16:23:09.656,COM10_9600_00,3.146,9.126,9.295,13.4,70.9
 16:23:09.756,COM10_9600_00,3.146,9.126,9.295,13.4,70.9
 16:23:09.859,COM10_9600_00,3.133,9.126,9.295,13.4,70.9
 16:23:09.961,COM10_9600_00,3.133,9.126,9.295,13.4,71
 16:23:10.063,COM10_9600_00,3.133,9.126,9.295,13.4,71
 16:23:10.164,COM10_9600_00,3.133,9.126,9.295,13.4,71
 16:23:10.266,COM10_9600_00,3.133,9.126,9.295,13.4,71
 16:23:10.370,COM10_9600_00,3.133,9.126,9.295,13.4,71
 16:23:10.470,COM10_9600_00,3.12,9.126,9.295,13.39,71
 16:23:10.572,COM10_9600_00,3.133,9.126,9.295,13.4,71.1
 16:23:10.674,COM10_9600_00,3.12,9.126,9.295,13.39,71
 16:23:10.776,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:10.879,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:10.981,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:11.082,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:11.184,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:11.285,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:11.387,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:11.490,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:11.593,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:11.695,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:11.797,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:11.898,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:12.001,COM10_9600_00,3.094,9.126,9.295,13.39,71.1
 16:23:12.104,COM10_9600_00,3.107,9.126,9.295,13.39,71.2
 16:23:12.206,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:12.307,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:12.410,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:12.513,COM10_9600_00,3.107,9.126,9.295,13.39,71.1
 16:23:12.615,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:12.716,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:12.817,COM10_9600_00,3.12,9.126,9.321,13.41,71.1
 16:23:13.019,COM10_9600_00,3.12,9.126,9.321,13.41,71.1
 16:23:13.120,COM10_9600_00,3.133,9.126,9.321,13.42,71.1
 16:23:13.221,COM10_9600_00,3.12,9.126,9.321,13.41,71
 16:23:13.322,COM10_9600_00,3.107,9.126,9.321,13.41,71.1
 16:23:13.425,COM10_9600_00,3.107,9.126,9.321,13.41,71.1
 16:23:13.526,COM10_9600_00,3.107,9.126,9.321,13.41,71.1
 16:23:13.628,COM10_9600_00,3.12,9.126,9.321,13.41,71.1
 16:23:13.731,COM10_9600_00,3.12,9.126,9.321,13.41,71.1
 16:23:13.833,COM10_9600_00,3.12,9.139,9.321,13.42,71.1
 16:23:13.935,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:14.037,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:14.140,COM10_9600_00,3.107,9.139,9.308,13.41,71.1
 16:23:14.243,COM10_9600_00,3.107,9.139,9.308,13.41,71.2
 16:23:14.346,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:14.448,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:14.549,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:14.651,COM10_9600_00,3.133,9.126,9.308,13.41,71.1
 16:23:14.751,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:14.852,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:14.954,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:15.057,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:15.160,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:15.262,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:15.363,COM10_9600_00,3.12,9.126,9.308,13.4,71
 16:23:15.465,COM10_9600_00,3.133,9.126,9.308,13.41,71.1
 16:23:15.567,COM10_9600_00,3.12,9.126,9.295,13.39,71
 16:23:15.669,COM10_9600_00,3.12,9.126,9.295,13.39,71.1
 16:23:15.771,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:15.873,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:15.975,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:16.076,COM10_9600_00,3.133,9.126,9.308,13.41,71.1
 16:23:16.177,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:16.278,COM10_9600_00,3.133,9.126,9.308,13.41,71
 16:23:16.380,COM10_9600_00,3.12,9.126,9.308,13.4,71
 16:23:16.482,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:16.585,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:16.687,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:16.787,COM10_9600_00,3.12,9.126,9.308,13.4,71.1
 16:23:16.889,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:16.991,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:17.093,COM10_9600_00,3.133,9.139,9.308,13.42,71.1
 16:23:17.195,COM10_9600_00,3.12,9.139,9.308,13.41,71
 16:23:17.298,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:17.400,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:17.502,COM10_9600_00,3.133,9.139,9.308,13.42,71.1
 16:23:17.604,COM10_9600_00,3.133,9.139,9.308,13.42,71
 16:23:17.705,COM10_9600_00,3.12,9.139,9.308,13.41,71
 16:23:17.806,COM10_9600_00,3.133,9.139,9.308,13.42,71.1
 16:23:17.908,COM10_9600_00,3.12,9.139,9.308,13.41,71
 16:23:18.010,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:18.112,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:18.213,COM10_9600_00,3.12,9.139,9.308,13.41,71.1
 16:23:18.314,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:18.417,COM10_9600_00,3.094,9.126,9.308,13.4,71.1
 16:23:18.520,COM10_9600_00,3.107,9.126,9.308,13.4,71.2
 16:23:18.621,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:18.723,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:18.824,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:18.927,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
 16:23:19.030,COM10_9600_00,3.107,9.126,9.308,13.4,71.1
