idx,time,x,y,z,angle1,angle2,angle3,target_x,target_y,target_z,target_angle1,target_angle2,target_angle3
13,14:49:29,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:30,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:31,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:31,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:32,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:32,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:33,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:33,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:34,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:35,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:35,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:36,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:36,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:37,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:37,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:38,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:39,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:39,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:40,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:40,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:41,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:41,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:42,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:43,201.8,-16.6,297.1,0.42,0.77,0.09,200,-15,300,0,0,0
13,14:49:43,201.8,-16.6,297.1,0.42,0.77,0.08,200,-15,300,0,0,0
13,14:49:44,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:44,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:45,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:45,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:46,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:46,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:47,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:48,196.5,-14.4,303.5,-0.33,-1.0,0.09,200,-15,300,0,0,0
13,14:49:48,196.8,-14.5,303.2,-0.29,-0.92,0.09,200,-15,300,0,0,0
13,14:49:49,198.2,-15.1,301.5,-0.09,-0.43,0.08,200,-15,300,0,0,0
13,14:49:49,198.2,-15.1,301.5,-0.09,-0.43,0.08,200,-15,300,0,0,0
13,14:49:50,198.2,-15.1,301.5,-0.09,-0.43,0.08,200,-15,300,0,0,0
13,14:49:50,198.5,-15.2,301.2,-0.05,-0.35,0.08,200,-15,300,0,0,0
13,14:49:51,198.5,-15.2,301.2,-0.05,-0.35,0.08,200,-15,300,0,0,0
13,14:49:52,198.5,-15.2,301.2,-0.05,-0.35,0.08,200,-15,300,0,0,0
13,14:49:52,198.5,-15.2,301.2,-0.05,-0.35,0.08,200,-15,300,0,0,0
13,14:49:53,198.5,-15.2,301.2,-0.05,-0.35,0.08,200,-15,300,0,0,0
13,14:49:53,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:54,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:54,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:55,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:56,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:56,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:57,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:57,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:58,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:58,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:49:59,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:00,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:00,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:01,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:01,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:02,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:02,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:03,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:04,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:04,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:05,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:05,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:06,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:06,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:07,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:08,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:08,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:09,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:09,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:10,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:10,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:11,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:12,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:12,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
13,14:50:13,200.4,-16.0,298.9,0.21,0.28,0.08,200,-15,300,0,0,0
