时间	设备名称	Bx*	By*	Bz*	B	角度	Bx	By	Bz
 16:00:39.147	COM10_9600_00	-0.858	3.679	-3.224	4.97	101.5	3.679	3.224	-0.858
 16:00:39.299	COM10_9600_00	-0.936	3.783	-3.159	5.02	102.7	3.783	3.159	-0.936
 16:00:39.452	COM10_9600_00	-1.001	3.848	-3.12	5.05	103.6	3.848	3.12	-1.001
 16:00:39.605	COM10_9600_00	-1.183	3.9	-3.042	5.09	104.3	3.9	3.042	-1.183
 16:00:39.759	COM10_9600_00	-1.261	3.926	-3.029	5.12	106.7	3.926	3.029	-1.261
 16:00:39.913	COM10_9600_00	-1.365	3.965	-2.938	5.12	107.6	3.965	2.938	-1.365
 16:00:40.066	COM10_9600_00	-1.456	3.965	-2.899	5.12	108.9	3.965	2.899	-1.456
 16:00:40.219	COM10_9600_00	-1.625	4.03	-2.847	5.19	109.8	4.03	2.847	-1.625
 16:00:40.372	COM10_9600_00	-1.742	4.056	-2.808	5.23	111.8	4.056	2.808	-1.742
 16:00:40.524	COM10_9600_00	-1.833	4.056	-2.717	5.21	113.2	4.056	2.717	-1.833
 16:00:40.677	COM10_9600_00	-1.937	4.069	-2.73	5.27	114.2	4.069	2.73	-1.937
 16:00:40.829	COM10_9600_00	-2.028	4.134	-2.639	5.31	115.1	4.134	2.639	-2.028
 16:00:40.981	COM10_9600_00	-2.093	4.069	-2.613	5.27	116.4	4.069	2.613	-2.093
 16:00:41.133	COM10_9600_00	-2.275	4.173	-2.587	5.41	116.6	4.173	2.587	-2.275
 16:00:41.287	COM10_9600_00	-2.34	4.121	-2.496	5.36	118.9	4.121	2.496	-2.34
 16:00:41.441	COM10_9600_00	-2.418	4.108	-2.444	5.36	119.6	4.108	2.444	-2.418
 16:00:41.594	COM10_9600_00	-2.561	4.121	-2.418	5.42	120.4	4.121	2.418	-2.561
 16:00:41.747	COM10_9600_00	-2.73	4.16	-2.366	5.51	121.6	4.16	2.366	-2.73
 16:00:41.901	COM10_9600_00	-2.886	4.121	-2.327	5.54	123.5	4.121	2.327	-2.886
 16:00:42.054	COM10_9600_00	-2.99	4.095	-2.262	5.55	125.1	4.095	2.262	-2.99
 16:00:42.207	COM10_9600_00	-3.094	4.069	-2.236	5.58	126.3	4.069	2.236	-3.094
 16:00:42.360	COM10_9600_00	-3.198	4.03	-2.184	5.59	127.5	4.03	2.184	-3.198
 16:00:42.513	COM10_9600_00	-3.328	4.043	-2.106	5.64	128.3	4.043	2.106	-3.328
 16:00:42.666	COM10_9600_00	-3.289	3.991	-2.067	5.57	129.8	3.991	2.067	-3.289
 16:00:42.820	COM10_9600_00	-3.263	3.978	-2.067	5.54	129.5	3.978	2.067	-3.263
 16:00:42.973	COM10_9600_00	-3.315	4.004	-2.106	5.61	129.1	4.004	2.106	-3.315
 16:00:43.126	COM10_9600_00	-3.302	4.017	-2.093	5.61	129.5	4.017	2.093	-3.302
 16:00:43.278	COM10_9600_00	-3.315	3.978	-2.145	5.6	129.6	3.978	2.145	-3.315
 16:00:43.430	COM10_9600_00	-3.302	3.978	-2.106	5.58	129.8	3.978	2.106	-3.302
 16:00:43.582	COM10_9600_00	-3.289	3.991	-2.106	5.58	129.6	3.991	2.106	-3.289
 16:00:43.734	COM10_9600_00	-3.341	4.017	-2.106	5.63	129.3	4.017	2.106	-3.341
 16:00:43.887	COM10_9600_00	-3.25	3.965	-2.08	5.53	130.1	3.965	2.08	-3.25
 16:00:44.039	COM10_9600_00	-3.302	3.978	-2.067	5.57	129.2	3.978	2.067	-3.302
 16:00:44.192	COM10_9600_00	-3.276	4.004	-2.093	5.58	129.5	4.004	2.093	-3.276
 16:00:44.344	COM10_9600_00	-3.302	4.004	-2.067	5.59	129.2	4.004	2.067	-3.302
 16:00:44.495	COM10_9600_00	-3.341	3.991	-2.106	5.61	129.6	3.991	2.106	-3.341
 16:00:44.650	COM10_9600_00	-3.354	4.004	-2.093	5.63	129.8	4.004	2.093	-3.354
 16:00:44.803	COM10_9600_00	-3.289	3.991	-2.132	5.59	130	3.991	2.132	-3.289
 16:00:44.955	COM10_9600_00	-3.263	4.043	-2.119	5.61	129.1	4.043	2.119	-3.263
 16:00:45.107	COM10_9600_00	-3.276	3.939	-2.145	5.55	129.6	3.939	2.145	-3.276
 16:00:45.259	COM10_9600_00	-3.328	4.056	-2.106	5.65	128.9	4.056	2.106	-3.328
 16:00:45.411	COM10_9600_00	-3.315	3.939	-2.093	5.56	130.1	3.939	2.093	-3.315
 16:00:45.564	COM10_9600_00	-3.315	3.978	-2.119	5.59	129.8	3.978	2.119	-3.315
 16:00:45.716	COM10_9600_00	-3.341	3.926	-2.132	5.58	130.1	3.926	2.132	-3.341
 16:00:45.868	COM10_9600_00	-3.315	4.017	-2.106	5.62	129.7	4.017	2.106	-3.315
 16:00:46.019	COM10_9600_00	-3.302	3.939	-2.067	5.54	130	3.939	2.067	-3.302
 16:00:46.172	COM10_9600_00	-3.315	4.03	-2.106	5.63	129.3	4.03	2.106	-3.315
 16:00:46.324	COM10_9600_00	-3.302	3.965	-2.106	5.57	129.8	3.965	2.106	-3.302
 16:00:46.476	COM10_9600_00	-3.328	4.004	-2.171	5.64	129.5	4.004	2.171	-3.328
 16:00:46.629	COM10_9600_00	-3.302	3.926	-2.067	5.53	130.2	3.926	2.067	-3.302
 16:00:46.782	COM10_9600_00	-3.354	4.004	-2.106	5.63	129.5	4.004	2.106	-3.354
 16:00:46.934	COM10_9600_00	-3.315	3.978	-2.08	5.58	130.1	3.978	2.08	-3.315
 16:00:47.087	COM10_9600_00	-3.354	3.978	-2.08	5.6	129.8	3.978	2.08	-3.354
 16:00:47.240	COM10_9600_00	-3.302	3.965	-2.119	5.58	130.2	3.965	2.119	-3.302
 16:00:47.391	COM10_9600_00	-3.276	4.004	-2.132	5.6	129.5	4.004	2.132	-3.276
 16:00:47.544	COM10_9600_00	-3.38	3.991	-2.093	5.63	129.3	3.991	2.093	-3.38
 16:00:47.698	COM10_9600_00	-3.484	3.952	-2.119	5.68	130.5	3.952	2.119	-3.484
 16:00:47.853	COM10_9600_00	-3.562	3.978	-2.028	5.71	131.2	3.978	2.028	-3.562
 16:00:48.006	COM10_9600_00	-3.731	3.9	-2.028	5.77	132.4	3.9	2.028	-3.731
 16:00:48.159	COM10_9600_00	-3.848	3.861	-1.976	5.8	134	3.861	1.976	-3.848
 16:00:48.312	COM10_9600_00	-4.004	3.796	-1.911	5.84	135.3	3.796	1.911	-4.004
 16:00:48.466	COM10_9600_00	-4.16	3.666	-1.885	5.86	137.5	3.666	1.885	-4.16
 16:00:48.619	COM10_9600_00	-4.225	3.666	-1.833	5.89	138.6	3.666	1.833	-4.225
 16:00:48.771	COM10_9600_00	-4.316	3.64	-1.781	5.92	139.2	3.64	1.781	-4.316
 16:00:48.924	COM10_9600_00	-4.498	3.51	-1.755	5.97	140.8	3.51	1.755	-4.498
 16:00:49.078	COM10_9600_00	-4.563	3.536	-1.677	6.01	141.8	3.536	1.677	-4.563
 16:00:49.231	COM10_9600_00	-4.706	3.393	-1.716	6.05	143.3	3.393	1.716	-4.706
 16:00:49.384	COM10_9600_00	-4.875	3.276	-1.651	6.1	145.1	3.276	1.651	-4.875
 16:00:49.536	COM10_9600_00	-5.005	3.224	-1.586	6.16	146.5	3.224	1.586	-5.005
 16:00:49.689	COM10_9600_00	-5.122	3.12	-1.586	6.2	148	3.12	1.586	-5.122
 16:00:49.841	COM10_9600_00	-5.252	3.029	-1.508	6.25	149.4	3.029	1.508	-5.252
 16:00:49.993	COM10_9600_00	-5.369	2.99	-1.495	6.32	150.3	2.99	1.495	-5.369
 16:00:50.146	COM10_9600_00	-5.512	2.886	-1.456	6.39	151.7	2.886	1.456	-5.512
 16:00:50.299	COM10_9600_00	-5.655	2.782	-1.404	6.46	153.2	2.782	1.404	-5.655
 16:00:50.453	COM10_9600_00	-5.772	2.652	-1.391	6.5	154.8	2.652	1.391	-5.772
 16:00:50.606	COM10_9600_00	-5.915	2.509	-1.378	6.57	156.5	2.509	1.378	-5.915
 16:00:50.760	COM10_9600_00	-6.019	2.379	-1.313	6.6	158	2.379	1.313	-6.019
 16:00:50.913	COM10_9600_00	-6.136	2.223	-1.287	6.65	159.7	2.223	1.287	-6.136
 16:00:51.066	COM10_9600_00	-6.331	2.132	-1.261	6.8	160.8	2.132	1.261	-6.331
 16:00:51.220	COM10_9600_00	-6.487	1.963	-1.196	6.88	162.7	1.963	1.196	-6.487
 16:00:51.373	COM10_9600_00	-6.578	1.807	-1.183	6.92	164.4	1.807	1.183	-6.578
 16:00:51.528	COM10_9600_00	-6.76	1.69	-1.157	7.06	165.5	1.69	1.157	-6.76
 16:00:51.681	COM10_9600_00	-6.747	1.508	-1.183	7.01	167.4	1.508	1.183	-6.747
 16:00:51.833	COM10_9600_00	-6.968	1.378	-1.144	7.19	168.4	1.378	1.144	-6.968
 16:00:51.987	COM10_9600_00	-7.085	1.183	-1.131	7.27	170.3	1.183	1.131	-7.085
 16:00:52.140	COM10_9600_00	-7.228	1.027	-1.079	7.38	171.7	1.027	1.079	-7.228
 16:00:52.293	COM10_9600_00	-7.358	0.845	-1.066	7.48	173.3	0.845	1.066	-7.358
 16:00:52.445	COM10_9600_00	-7.384	0.676	-1.014	7.48	174.7	0.676	1.014	-7.384
 16:00:52.599	COM10_9600_00	-7.358	0.728	-1.001	7.46	174.3	0.728	1.001	-7.358
 16:00:52.751	COM10_9600_00	-7.358	0.689	-1.014	7.46	174.6	0.689	1.014	-7.358
 16:00:52.903	COM10_9600_00	-7.345	0.741	-1.001	7.45	174.2	0.741	1.001	-7.345
 16:00:53.057	COM10_9600_00	-7.371	0.728	-1.014	7.48	174.3	0.728	1.014	-7.371
 16:00:53.210	COM10_9600_00	-7.384	0.728	-1.001	7.49	174.3	0.728	1.001	-7.384
 16:00:53.363	COM10_9600_00	-7.358	0.741	-1.014	7.46	174.2	0.741	1.014	-7.358
 16:00:53.515	COM10_9600_00	-7.371	0.767	-1.053	7.49	174	0.767	1.053	-7.371
 16:00:53.669	COM10_9600_00	-7.332	0.702	-1.014	7.43	174.5	0.702	1.014	-7.332
 16:00:53.822	COM10_9600_00	-7.358	0.702	-0.975	7.46	174.5	0.702	0.975	-7.358
 16:00:53.975	COM10_9600_00	-7.371	0.715	-1.04	7.48	174.4	0.715	1.04	-7.371
 16:00:54.129	COM10_9600_00	-7.397	0.689	-1.001	7.5	174.6	0.689	1.001	-7.397
 16:00:54.280	COM10_9600_00	-7.358	0.715	-1.014	7.46	174.4	0.715	1.014	-7.358
 16:00:54.432	COM10_9600_00	-7.371	0.728	-1.04	7.48	174.3	0.728	1.04	-7.371
 16:00:54.585	COM10_9600_00	-7.371	0.715	-1.027	7.48	174.4	0.715	1.027	-7.371
 16:00:54.737	COM10_9600_00	-7.384	0.754	-1.001	7.49	174.1	0.754	1.001	-7.384
 16:00:54.890	COM10_9600_00	-7.371	0.728	-1.001	7.47	174.3	0.728	1.001	-7.371
 16:00:55.042	COM10_9600_00	-7.371	0.689	-0.988	7.47	174.6	0.689	0.988	-7.371
 16:00:55.196	COM10_9600_00	-7.41	0.767	-0.988	7.51	174	0.767	0.988	-7.41
 16:00:55.348	COM10_9600_00	-7.384	0.689	-1.014	7.49	174.6	0.689	1.014	-7.384
 16:00:55.501	COM10_9600_00	-7.436	0.715	-0.975	7.53	174.4	0.715	0.975	-7.436
 16:00:55.652	COM10_9600_00	-7.371	0.702	-0.988	7.47	174.6	0.702	0.988	-7.371
 16:00:55.805	COM10_9600_00	-7.384	0.728	-0.988	7.49	174.3	0.728	0.988	-7.384
 16:00:55.957	COM10_9600_00	-7.358	0.702	-1.014	7.46	174.5	0.702	1.014	-7.358
 16:00:56.109	COM10_9600_00	-7.345	0.754	-1.001	7.45	174.1	0.754	1.001	-7.345
 16:00:56.263	COM10_9600_00	-7.384	0.715	-1.014	7.49	174.4	0.715	1.014	-7.384
 16:00:56.416	COM10_9600_00	-7.397	0.728	-0.962	7.49	174.3	0.728	0.962	-7.397
 16:00:56.571	COM10_9600_00	-7.358	0.741	-1.014	7.46	174.2	0.741	1.014	-7.358
 16:00:56.723	COM10_9600_00	-7.397	0.676	-1.001	7.49	174.7	0.676	1.001	-7.397
 16:00:56.876	COM10_9600_00	-7.397	0.754	-1.001	7.5	174.1	0.754	1.001	-7.397
 16:00:57.028	COM10_9600_00	-7.397	0.728	-0.988	7.5	174.3	0.728	0.988	-7.397
 16:00:57.182	COM10_9600_00	-7.384	0.715	-1.001	7.49	174.4	0.715	1.001	-7.384
 16:00:57.334	COM10_9600_00	-7.371	0.728	-1.027	7.48	174.3	0.728	1.027	-7.371
 16:00:57.486	COM10_9600_00	-7.345	0.754	-1.04	7.46	174.1	0.754	1.04	-7.345
 16:00:57.640	COM10_9600_00	-7.332	0.65	-1.027	7.43	174.9	0.65	1.027	-7.332
 16:00:57.793	COM10_9600_00	-7.358	0.663	-1.014	7.46	174.8	0.663	1.014	-7.358
 16:00:57.946	COM10_9600_00	-7.319	0.65	-1.001	7.42	174.9	0.65	1.001	-7.319
 16:00:58.098	COM10_9600_00	-7.254	0.598	-1.053	7.35	175.3	0.598	1.053	-7.254
 16:00:58.250	COM10_9600_00	-7.319	0.598	-1.027	7.41	175.2	0.598	1.027	-7.319
 16:00:58.403	COM10_9600_00	-7.306	0.598	-1.053	7.41	175.3	0.598	1.053	-7.306
 16:00:58.556	COM10_9600_00	-7.306	0.585	-1.092	7.41	175.4	0.585	1.092	-7.306
 16:00:58.707	COM10_9600_00	-7.241	0.533	-1.027	7.33	175.8	0.533	1.027	-7.241
 16:00:58.861	COM10_9600_00	-7.267	0.507	-1.079	7.36	175.9	0.507	1.079	-7.267
 16:00:59.013	COM10_9600_00	-7.319	0.468	-1.014	7.4	176.3	0.468	1.014	-7.319
 16:00:59.166	COM10_9600_00	-7.267	0.494	-1.04	7.36	176.1	0.494	1.04	-7.267
 16:00:59.319	COM10_9600_00	-7.28	0.416	-1.092	7.37	176.7	0.416	1.092	-7.28
 16:00:59.471	COM10_9600_00	-7.254	0.494	-1.066	7.35	176.1	0.494	1.066	-7.254
 16:00:59.624	COM10_9600_00	-7.28	0.442	-1.066	7.37	176.5	0.442	1.066	-7.28
 16:00:59.777	COM10_9600_00	-7.319	0.416	-1.079	7.41	176.7	0.416	1.079	-7.319
 16:00:59.930	COM10_9600_00	-7.267	0.39	-1.131	7.36	176.9	0.39	1.131	-7.267
 16:01:00.084	COM10_9600_00	-7.28	0.403	-1.105	7.37	176.8	0.403	1.105	-7.28
 16:01:00.235	COM10_9600_00	-7.267	0.39	-1.04	7.35	176.9	0.39	1.04	-7.267
 16:01:00.388	COM10_9600_00	-7.241	0.429	-1.105	7.34	176.6	0.429	1.105	-7.241
 16:01:00.542	COM10_9600_00	-7.319	0.442	-1.105	7.42	176.5	0.442	1.105	-7.319
 16:01:00.695	COM10_9600_00	-7.319	0.39	-1.105	7.41	176.9	0.39	1.105	-7.319
 16:01:00.848	COM10_9600_00	-7.267	0.39	-1.157	7.37	176.9	0.39	1.157	-7.267
 16:01:01.001	COM10_9600_00	-7.319	0.39	-1.144	7.42	176.9	0.39	1.144	-7.319
 16:01:01.153	COM10_9600_00	-7.28	0.377	-1.092	7.37	177	0.377	1.092	-7.28
 16:01:01.306	COM10_9600_00	-7.306	0.429	-1.17	7.41	176.6	0.429	1.17	-7.306
 16:01:01.459	COM10_9600_00	-7.345	0.351	-1.157	7.44	177.2	0.351	1.157	-7.345
 16:01:01.612	COM10_9600_00	-7.306	0.429	-1.131	7.41	176.6	0.429	1.131	-7.306
 16:01:01.765	COM10_9600_00	-7.319	0.455	-1.118	7.42	176.4	0.455	1.118	-7.319
 16:01:01.917	COM10_9600_00	-7.41	0.429	-1.222	7.52	176.6	0.429	1.222	-7.41
 16:01:02.070	COM10_9600_00	-7.358	0.416	-1.157	7.46	176.7	0.416	1.157	-7.358
 16:01:02.223	COM10_9600_00	-7.41	0.481	-1.157	7.52	176.2	0.481	1.157	-7.41
 16:01:02.376	COM10_9600_00	-7.371	0.507	-1.157	7.48	176	0.507	1.157	-7.371
 16:01:02.530	COM10_9600_00	-7.41	0.455	-1.183	7.52	176.4	0.455	1.183	-7.41
 16:01:02.683	COM10_9600_00	-7.384	0.442	-1.196	7.49	176.5	0.442	1.196	-7.384
 16:01:02.837	COM10_9600_00	-7.436	0.468	-1.157	7.54	176.3	0.468	1.157	-7.436
 16:01:02.990	COM10_9600_00	-7.436	0.507	-1.105	7.53	176	0.507	1.105	-7.436
 16:01:03.143	COM10_9600_00	-7.397	0.429	-1.131	7.5	176.6	0.429	1.131	-7.397
 16:01:03.295	COM10_9600_00	-7.397	0.429	-1.131	7.5	176.6	0.429	1.131	-7.397
 16:01:03.447	COM10_9600_00	-7.371	0.455	-1.17	7.48	176.4	0.455	1.17	-7.371
 16:01:03.601	COM10_9600_00	-7.462	0.507	-1.17	7.57	176	0.507	1.17	-7.462
 16:01:03.755	COM10_9600_00	-7.384	0.442	-1.144	7.49	176.6	0.442	1.144	-7.384
 16:01:03.908	COM10_9600_00	-7.423	0.455	-1.196	7.53	176.4	0.455	1.196	-7.423
 16:01:04.061	COM10_9600_00	-7.397	0.468	-1.17	7.5	176.3	0.468	1.17	-7.397
 16:01:04.215	COM10_9600_00	-7.397	0.377	-1.17	7.5	177	0.377	1.17	-7.397
 16:01:04.366	COM10_9600_00	-7.41	0.429	-1.131	7.51	176.6	0.429	1.131	-7.41
 16:01:04.519	COM10_9600_00	-7.423	0.442	-1.157	7.53	176.5	0.442	1.157	-7.423
 16:01:04.673	COM10_9600_00	-7.423	0.429	-1.118	7.52	176.6	0.429	1.118	-7.423
 16:01:04.825	COM10_9600_00	-7.436	0.455	-1.144	7.54	176.4	0.455	1.144	-7.436
 16:01:04.977	COM10_9600_00	-7.462	0.455	-1.183	7.57	176.4	0.455	1.183	-7.462
 16:01:05.130	COM10_9600_00	-7.41	0.416	-1.118	7.51	176.8	0.416	1.118	-7.41
 16:01:05.284	COM10_9600_00	-7.41	0.468	-1.105	7.51	176.3	0.468	1.105	-7.41
 16:01:05.435	COM10_9600_00	-7.462	0.429	-1.183	7.57	176.6	0.429	1.183	-7.462
 16:01:05.587	COM10_9600_00	-7.423	0.481	-1.17	7.53	176.3	0.481	1.17	-7.423
 16:01:05.741	COM10_9600_00	-7.41	0.416	-1.144	7.51	176.7	0.416	1.144	-7.41
 16:01:05.893	COM10_9600_00	-7.397	0.468	-1.131	7.5	176.3	0.468	1.131	-7.397
 16:01:06.044	COM10_9600_00	-7.423	0.468	-1.144	7.53	176.3	0.468	1.144	-7.423
 16:01:06.196	COM10_9600_00	-7.397	0.403	-1.118	7.49	176.8	0.403	1.118	-7.397
 16:01:06.348	COM10_9600_00	-7.41	0.455	-1.183	7.52	176.4	0.455	1.183	-7.41
 16:01:06.501	COM10_9600_00	-7.397	0.429	-1.17	7.5	176.6	0.429	1.17	-7.397
 16:01:06.655	COM10_9600_00	-7.384	0.468	-1.144	7.49	176.3	0.468	1.144	-7.384
 16:01:06.806	COM10_9600_00	-7.397	0.429	-1.157	7.5	176.6	0.429	1.157	-7.397
 16:01:06.960	COM10_9600_00	-7.358	0.507	-1.131	7.46	176	0.507	1.131	-7.358
 16:01:07.112	COM10_9600_00	-7.384	0.468	-1.196	7.49	176.3	0.468	1.196	-7.384
 16:01:07.265	COM10_9600_00	-7.423	0.442	-1.144	7.52	176.5	0.442	1.144	-7.423
 16:01:07.418	COM10_9600_00	-7.436	0.455	-1.17	7.54	176.4	0.455	1.17	-7.436
 16:01:07.572	COM10_9600_00	-7.436	0.429	-1.144	7.54	176.6	0.429	1.144	-7.436
 16:01:07.725	COM10_9600_00	-7.488	0.546	-1.17	7.6	175.8	0.546	1.17	-7.488
 16:01:07.878	COM10_9600_00	-7.514	0.546	-1.144	7.62	175.8	0.546	1.144	-7.514
 16:01:08.030	COM10_9600_00	-7.488	0.533	-1.17	7.6	175.9	0.533	1.17	-7.488
 16:01:08.184	COM10_9600_00	-7.527	0.494	-1.131	7.63	176.2	0.494	1.131	-7.527
 16:01:08.337	COM10_9600_00	-7.592	0.533	-1.118	7.69	175.9	0.533	1.118	-7.592
 16:01:08.489	COM10_9600_00	-7.592	0.611	-1.157	7.7	175.3	0.611	1.157	-7.592
 16:01:08.641	COM10_9600_00	-7.631	0.559	-1.131	7.73	175.7	0.559	1.131	-7.631
 16:01:08.793	COM10_9600_00	-7.631	0.624	-1.183	7.75	175.3	0.624	1.183	-7.631
 16:01:08.948	COM10_9600_00	-7.709	0.663	-1.157	7.82	175	0.663	1.157	-7.709
 16:01:09.100	COM10_9600_00	-7.67	0.715	-1.183	7.79	174.7	0.715	1.183	-7.67
 16:01:09.254	COM10_9600_00	-7.709	0.741	-1.157	7.83	174.4	0.741	1.157	-7.709
 16:01:09.407	COM10_9600_00	-7.748	0.728	-1.144	7.87	174.6	0.728	1.144	-7.748
 16:01:09.561	COM10_9600_00	-7.787	0.767	-1.131	7.91	174.3	0.767	1.131	-7.787
 16:01:09.714	COM10_9600_00	-7.826	0.806	-1.118	7.95	174	0.806	1.118	-7.826
 16:01:09.867	COM10_9600_00	-7.8	0.806	-1.092	7.92	174.1	0.806	1.092	-7.8
 16:01:10.020	COM10_9600_00	-7.813	0.832	-1.17	7.94	173.9	0.832	1.17	-7.813
 16:01:10.172	COM10_9600_00	-7.891	0.871	-1.118	8.02	173.6	0.871	1.118	-7.891
 16:01:10.325	COM10_9600_00	-7.93	0.975	-1.157	8.07	172.9	0.975	1.157	-7.93
 16:01:10.477	COM10_9600_00	-8.008	0.923	-1.092	8.13	173.3	0.923	1.092	-8.008
 16:01:10.629	COM10_9600_00	-8.021	0.962	-1.079	8.15	173.1	0.962	1.079	-8.021
 16:01:10.781	COM10_9600_00	-8.099	1.092	-1.079	8.24	172.2	1.092	1.079	-8.099
 16:01:10.934	COM10_9600_00	-8.047	1.092	-1.092	8.19	172.3	1.092	1.092	-8.047
 16:01:11.087	COM10_9600_00	-8.073	1.105	-1.066	8.22	172.1	1.105	1.066	-8.073
 16:01:11.241	COM10_9600_00	-8.164	1.209	-1.079	8.32	171.4	1.209	1.079	-8.164
 16:01:11.394	COM10_9600_00	-8.203	1.222	-1.066	8.36	171.4	1.222	1.066	-8.203
 16:01:11.549	COM10_9600_00	-8.229	1.313	-1.027	8.4	170.9	1.313	1.027	-8.229
 16:01:11.701	COM10_9600_00	-8.294	1.326	-1.04	8.46	170.8	1.326	1.04	-8.294
 16:01:11.855	COM10_9600_00	-8.333	1.378	-0.975	8.5	170.5	1.378	0.975	-8.333
 16:01:12.008	COM10_9600_00	-8.385	1.404	-1.014	8.56	170.4	1.404	1.014	-8.385
 16:01:12.161	COM10_9600_00	-8.359	1.417	-0.975	8.53	170.4	1.417	0.975	-8.359
 16:01:12.314	COM10_9600_00	-8.333	1.456	-0.975	8.52	170.1	1.456	0.975	-8.333
 16:01:12.466	COM10_9600_00	-8.372	1.469	-1.014	8.56	170	1.469	1.014	-8.372
 16:01:12.618	COM10_9600_00	-8.359	1.456	-1.001	8.54	170.1	1.456	1.001	-8.359
 16:01:12.770	COM10_9600_00	-8.385	1.482	-0.988	8.57	169.9	1.482	0.988	-8.385
 16:01:12.923	COM10_9600_00	-8.346	1.43	-0.975	8.52	170.3	1.43	0.975	-8.346
 16:01:13.076	COM10_9600_00	-8.359	1.417	-0.975	8.53	170.3	1.417	0.975	-8.359
 16:01:13.228	COM10_9600_00	-8.385	1.365	-0.975	8.55	170.7	1.365	0.975	-8.385
 16:01:13.381	COM10_9600_00	-8.372	1.417	-0.975	8.55	170.4	1.417	0.975	-8.372
 16:01:13.535	COM10_9600_00	-8.346	1.495	-1.014	8.54	169.8	1.495	1.014	-8.346
 16:01:13.687	COM10_9600_00	-8.32	1.43	-1.014	8.5	170.2	1.43	1.014	-8.32
 16:01:13.842	COM10_9600_00	-8.359	1.417	-0.988	8.54	170.3	1.417	0.988	-8.359
 16:01:13.994	COM10_9600_00	-8.411	1.404	-0.988	8.58	170.4	1.404	0.988	-8.411
 16:01:14.147	COM10_9600_00	-8.359	1.43	-0.988	8.54	170.3	1.43	0.988	-8.359
 16:01:14.299	COM10_9600_00	-8.346	1.43	-0.988	8.53	170.2	1.43	0.988	-8.346
 16:01:14.452	COM10_9600_00	-8.359	1.417	-0.988	8.54	170.3	1.417	0.988	-8.359
 16:01:14.605	COM10_9600_00	-8.307	1.43	-0.975	8.49	170.2	1.43	0.975	-8.307
 16:01:14.757	COM10_9600_00	-8.333	1.469	-1.001	8.52	169.9	1.469	1.001	-8.333
 16:01:14.911	COM10_9600_00	-8.385	1.404	-0.975	8.56	170.4	1.404	0.975	-8.385
 16:01:15.065	COM10_9600_00	-8.398	1.391	-0.936	8.56	170.5	1.391	0.936	-8.398
 16:01:15.218	COM10_9600_00	-8.359	1.391	-0.975	8.53	170.5	1.391	0.975	-8.359
 16:01:15.371	COM10_9600_00	-8.372	1.404	-0.975	8.54	170.4	1.404	0.975	-8.372
 16:01:15.525	COM10_9600_00	-8.411	1.443	-0.962	8.59	170.2	1.443	0.962	-8.411
 16:01:15.678	COM10_9600_00	-8.372	1.404	-0.949	8.54	170.5	1.404	0.949	-8.372
 16:01:15.830	COM10_9600_00	-8.372	1.443	-1.001	8.55	170.2	1.443	1.001	-8.372
 16:01:15.983	COM10_9600_00	-8.359	1.378	-0.975	8.53	170.6	1.378	0.975	-8.359
 16:01:16.135	COM10_9600_00	-8.398	1.43	-0.949	8.57	170.2	1.43	0.949	-8.398
 16:01:16.288	COM10_9600_00	-8.333	1.456	-1.001	8.52	170.1	1.456	1.001	-8.333
 16:01:16.441	COM10_9600_00	-8.385	1.443	-1.014	8.57	170.1	1.443	1.014	-8.385
 16:01:16.594	COM10_9600_00	-8.359	1.443	-0.962	8.54	170.2	1.443	0.962	-8.359
 16:01:16.746	COM10_9600_00	-8.372	1.378	-0.988	8.54	170.6	1.378	0.988	-8.372
 16:01:16.898	COM10_9600_00	-8.333	1.391	-0.949	8.5	170.5	1.391	0.949	-8.333
 16:01:17.050	COM10_9600_00	-8.216	1.456	-1.001	8.4	170	1.456	1.001	-8.216
 16:01:17.203	COM10_9600_00	-8.021	1.547	-0.949	8.22	169.3	1.547	0.949	-8.021
 16:01:17.353	COM10_9600_00	-7.943	1.729	-0.884	8.18	167.8	1.729	0.884	-7.943
 16:01:17.505	COM10_9600_00	-7.8	1.911	-0.845	8.08	166.4	1.911	0.845	-7.8
 16:01:17.656	COM10_9600_00	-7.657	2.041	-0.78	7.96	165.3	2.041	0.78	-7.657
 16:01:17.808	COM10_9600_00	-7.527	2.171	-0.728	7.87	164.1	2.171	0.728	-7.527
 16:01:17.961	COM10_9600_00	-7.384	2.327	-0.676	7.77	162.8	2.327	0.676	-7.384
 16:01:18.114	COM10_9600_00	-7.28	2.418	-0.624	7.7	161.8	2.418	0.624	-7.28
 16:01:18.266	COM10_9600_00	-7.137	2.548	-0.507	7.6	160.7	2.548	0.507	-7.137
 16:01:18.417	COM10_9600_00	-6.968	2.626	-0.481	7.46	159.7	2.626	0.481	-6.968
 16:01:18.571	COM10_9600_00	-6.825	2.795	-0.494	7.39	158.1	2.795	0.494	-6.825
 16:01:18.722	COM10_9600_00	-6.734	2.912	-0.416	7.35	156.8	2.912	0.416	-6.734
 16:01:18.875	COM10_9600_00	-6.591	3.029	-0.351	7.26	155.7	3.029	0.351	-6.591
 16:01:19.028	COM10_9600_00	-6.448	3.133	-0.312	7.18	154.5	3.133	0.312	-6.448
 16:01:19.180	COM10_9600_00	-6.305	3.211	-0.234	7.08	153.5	3.211	0.234	-6.305
 16:01:19.333	COM10_9600_00	-6.214	3.315	-0.208	7.05	152.2	3.315	0.208	-6.214
