时间,设备名称,磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),磁场矢量和(ʯt),角度Z(°)
 17:03:09.734,COM10_9600_00,49.27,58.461,61.425,98.07,49.8
 17:03:09.837,COM10_9600_00,49.257,58.461,61.425,98.07,49.8
 17:03:09.939,COM10_9600_00,49.244,58.461,61.425,98.06,49.8
 17:03:10.042,COM10_9600_00,49.244,58.461,61.425,98.06,49.8
 17:03:10.144,COM10_9600_00,49.231,58.461,61.425,98.05,49.8
 17:03:10.246,COM10_9600_00,49.231,58.461,61.425,98.05,49.8
 17:03:10.348,COM10_9600_00,49.231,58.448,61.425,98.05,49.8
 17:03:10.451,COM10_9600_00,49.231,58.448,61.425,98.05,49.8
 17:03:10.554,COM10_9600_00,49.244,58.448,61.425,98.05,49.8
 17:03:10.655,COM10_9600_00,49.231,58.448,61.425,98.05,49.8
 17:03:10.757,COM10_9600_00,49.231,58.448,61.425,98.05,49.8
 17:03:10.859,COM10_9600_00,49.231,58.448,61.412,98.04,49.8
 17:03:10.962,COM10_9600_00,49.231,58.448,61.412,98.04,49.8
 17:03:11.064,COM10_9600_00,49.231,58.448,61.412,98.04,49.8
 17:03:11.167,COM10_9600_00,49.244,58.448,61.412,98.04,49.8
 17:03:11.269,COM10_9600_00,49.205,58.448,61.412,98.02,49.8
 17:03:11.371,COM10_9600_00,49.192,58.448,61.49,98.07,49.9
 17:03:11.473,COM10_9600_00,49.114,58.435,61.62,98.1,49.9
 17:03:11.576,COM10_9600_00,49.088,58.435,61.828,98.22,49.9
 17:03:11.677,COM10_9600_00,48.997,58.409,62.036,98.29,49.9
 17:03:11.779,COM10_9600_00,48.958,58.357,62.309,98.41,49.9
 17:03:11.881,COM10_9600_00,48.854,58.318,62.478,98.44,49.9
 17:03:11.985,COM10_9600_00,48.789,58.292,62.751,98.57,50
 17:03:12.086,COM10_9600_00,48.724,58.279,62.959,98.66,50
 17:03:12.187,COM10_9600_00,48.659,58.24,63.206,98.77,50
 17:03:12.289,COM10_9600_00,48.581,58.214,63.466,98.88,50.1
 17:03:12.391,COM10_9600_00,48.529,58.188,63.726,99,50.1
 17:03:12.493,COM10_9600_00,48.438,58.149,63.947,99.08,50.1
 17:03:12.596,COM10_9600_00,48.36,58.11,64.207,99.19,50.1
 17:03:12.698,COM10_9600_00,48.295,58.097,64.467,99.32,50.2
 17:03:12.800,COM10_9600_00,48.256,58.058,64.688,99.42,50.2
 17:03:12.903,COM10_9600_00,48.165,58.045,64.961,99.54,50.2
 17:03:13.005,COM10_9600_00,48.126,58.006,65.234,99.68,50.2
 17:03:13.106,COM10_9600_00,48.061,57.954,65.494,99.79,50.2
 17:03:13.207,COM10_9600_00,48.022,57.928,65.767,99.94,50.3
 17:03:13.310,COM10_9600_00,47.944,57.889,66.001,100.03,50.3
 17:03:13.412,COM10_9600_00,47.892,57.837,66.274,100.15,50.3
 17:03:13.513,COM10_9600_00,47.801,57.798,66.521,100.25,50.3
 17:03:13.616,COM10_9600_00,47.762,57.759,66.82,100.41,50.3
 17:03:13.718,COM10_9600_00,47.671,57.733,67.093,100.53,50.3
 17:03:13.820,COM10_9600_00,47.632,57.694,67.405,100.7,50.4
 17:03:13.921,COM10_9600_00,47.554,57.655,67.678,100.83,50.4
 17:03:14.024,COM10_9600_00,47.554,57.616,67.977,101,50.4
 17:03:14.126,COM10_9600_00,47.463,57.577,68.237,101.11,50.4
 17:03:14.228,COM10_9600_00,47.437,57.538,68.588,101.32,50.4
 17:03:14.330,COM10_9600_00,47.372,57.499,68.848,101.44,50.4
 17:03:14.431,COM10_9600_00,47.359,57.447,69.16,101.62,50.4
 17:03:14.533,COM10_9600_00,47.294,57.421,69.42,101.75,50.4
 17:03:14.636,COM10_9600_00,47.255,57.369,69.719,101.91,50.4
 17:03:14.736,COM10_9600_00,47.164,57.317,69.966,102,50.4
 17:03:14.838,COM10_9600_00,47.112,57.278,70.304,102.19,50.5
 17:03:14.941,COM10_9600_00,47.06,57.239,70.59,102.34,50.5
 17:03:15.042,COM10_9600_00,47.06,57.187,70.954,102.56,50.5
 17:03:15.144,COM10_9600_00,46.995,57.135,71.24,102.7,50.5
 17:03:15.247,COM10_9600_00,46.969,57.096,71.578,102.91,50.5
 17:03:15.349,COM10_9600_00,46.904,57.057,71.851,103.04,50.5
 17:03:15.451,COM10_9600_00,46.891,57.018,72.15,103.23,50.5
 17:03:15.553,COM10_9600_00,46.826,56.966,72.462,103.39,50.5
 17:03:15.656,COM10_9600_00,46.826,56.901,72.826,103.61,50.5
 17:03:15.758,COM10_9600_00,46.761,56.849,73.112,103.75,50.5
 17:03:15.859,COM10_9600_00,46.709,56.81,73.463,103.95,50.5
 17:03:15.960,COM10_9600_00,46.67,56.771,73.723,104.1,50.5
 17:03:16.062,COM10_9600_00,46.696,56.706,74.061,104.31,50.5
 17:03:16.164,COM10_9600_00,46.644,56.693,74.269,104.43,50.5
 17:03:16.267,COM10_9600_00,46.683,56.68,74.399,104.53,50.5
 17:03:16.368,COM10_9600_00,46.631,56.68,74.399,104.51,50.5
 17:03:16.470,COM10_9600_00,46.67,56.667,74.477,104.58,50.5
 17:03:16.571,COM10_9600_00,46.631,56.667,74.451,104.54,50.5
 17:03:16.674,COM10_9600_00,46.657,56.654,74.503,104.58,50.5
 17:03:16.776,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:16.880,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:16.981,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:17.082,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:17.185,COM10_9600_00,46.644,56.667,74.438,104.54,50.5
 17:03:17.287,COM10_9600_00,46.657,56.667,74.477,104.57,50.5
 17:03:17.391,COM10_9600_00,46.644,56.667,74.451,104.55,50.5
 17:03:17.493,COM10_9600_00,46.657,56.654,74.477,104.56,50.5
 17:03:17.595,COM10_9600_00,46.631,56.654,74.438,104.52,50.5
 17:03:17.697,COM10_9600_00,46.644,56.654,74.49,104.57,50.5
 17:03:17.799,COM10_9600_00,46.631,56.654,74.477,104.55,50.5
 17:03:17.899,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:18.001,COM10_9600_00,46.644,56.654,74.464,104.55,50.5
 17:03:18.102,COM10_9600_00,46.657,56.654,74.477,104.56,50.5
 17:03:18.204,COM10_9600_00,46.644,56.654,74.464,104.55,50.5
 17:03:18.306,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:18.407,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:18.509,COM10_9600_00,46.644,56.654,74.464,104.55,50.5
 17:03:18.611,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:18.712,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:18.813,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:18.914,COM10_9600_00,46.644,56.654,74.464,104.55,50.5
 17:03:19.016,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:19.117,COM10_9600_00,46.618,56.654,74.477,104.55,50.5
 17:03:19.219,COM10_9600_00,46.605,56.654,74.477,104.54,50.5
 17:03:19.321,COM10_9600_00,46.618,56.654,74.477,104.55,50.5
 17:03:19.423,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:19.525,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:19.627,COM10_9600_00,46.605,56.654,74.464,104.53,50.5
 17:03:19.729,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:19.830,COM10_9600_00,46.631,56.667,74.477,104.56,50.5
 17:03:19.932,COM10_9600_00,46.644,56.667,74.477,104.56,50.5
 17:03:20.035,COM10_9600_00,46.631,56.667,74.477,104.56,50.5
 17:03:20.137,COM10_9600_00,46.644,56.667,74.477,104.56,50.5
 17:03:20.239,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:20.343,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:20.447,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:20.549,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:20.652,COM10_9600_00,46.644,56.654,74.477,104.56,50.5
 17:03:20.754,COM10_9600_00,46.631,56.654,74.529,104.59,50.5
 17:03:20.856,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:20.958,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:21.060,COM10_9600_00,46.631,56.654,74.503,104.57,50.5
 17:03:21.162,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:21.264,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:21.367,COM10_9600_00,46.644,56.654,74.49,104.57,50.5
 17:03:21.468,COM10_9600_00,46.644,56.654,74.49,104.57,50.5
 17:03:21.570,COM10_9600_00,46.644,56.654,74.49,104.57,50.5
 17:03:21.672,COM10_9600_00,46.631,56.654,74.49,104.56,50.5
 17:03:21.774,COM10_9600_00,46.631,56.654,74.49,104.56,50.5
 17:03:21.876,COM10_9600_00,46.631,56.654,74.477,104.55,50.5
 17:03:21.977,COM10_9600_00,46.631,56.654,74.516,104.58,50.5
 17:03:22.078,COM10_9600_00,46.631,56.654,74.503,104.57,50.5
 17:03:22.180,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:22.282,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:22.386,COM10_9600_00,46.657,56.654,74.503,104.58,50.5
 17:03:22.489,COM10_9600_00,46.644,56.654,74.503,104.58,50.5
 17:03:22.590,COM10_9600_00,46.644,56.641,74.49,104.56,50.5
 17:03:22.692,COM10_9600_00,46.644,56.641,74.464,104.54,50.5
 17:03:22.793,COM10_9600_00,46.644,56.641,74.464,104.54,50.5
 17:03:22.896,COM10_9600_00,46.631,56.641,74.477,104.54,50.5
 17:03:22.999,COM10_9600_00,46.631,56.641,74.477,104.54,50.5
 17:03:23.102,COM10_9600_00,46.644,56.628,74.477,104.54,50.5
 17:03:23.204,COM10_9600_00,46.644,56.628,74.477,104.54,50.5
 17:03:23.306,COM10_9600_00,46.644,56.628,74.477,104.54,50.5
 17:03:23.408,COM10_9600_00,46.644,56.628,74.477,104.54,50.5
 17:03:23.511,COM10_9600_00,46.631,56.628,74.477,104.54,50.5
 17:03:23.613,COM10_9600_00,46.631,56.628,74.464,104.53,50.5
 17:03:23.716,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:23.818,COM10_9600_00,46.631,56.654,74.464,104.54,50.5
 17:03:23.920,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:24.022,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:24.124,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:24.226,COM10_9600_00,46.618,56.654,74.464,104.54,50.5
 17:03:24.330,COM10_9600_00,46.618,56.654,74.49,104.55,50.5
 17:03:24.432,COM10_9600_00,46.631,56.654,74.49,104.56,50.5
 17:03:24.534,COM10_9600_00,46.631,56.641,74.49,104.55,50.5
 17:03:24.636,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:24.739,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:24.840,COM10_9600_00,46.618,56.641,74.503,104.56,50.5
 17:03:24.943,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:25.047,COM10_9600_00,46.605,56.641,74.49,104.54,50.5
 17:03:25.150,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:25.252,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:25.355,COM10_9600_00,46.618,56.641,74.49,104.55,50.5
 17:03:25.457,COM10_9600_00,46.631,56.641,74.49,104.55,50.5
 17:03:25.559,COM10_9600_00,46.631,56.641,74.49,104.55,50.5
 17:03:25.662,COM10_9600_00,46.644,56.641,74.49,104.56,50.5
 17:03:25.764,COM10_9600_00,46.644,56.641,74.49,104.56,50.5
 17:03:25.867,COM10_9600_00,46.644,56.641,74.49,104.56,50.5
 17:03:25.970,COM10_9600_00,46.644,56.641,74.49,104.56,50.5
 17:03:26.072,COM10_9600_00,46.657,56.641,74.49,104.56,50.5
 17:03:26.175,COM10_9600_00,46.67,56.693,74.49,104.6,50.5
 17:03:26.275,COM10_9600_00,46.67,56.849,74.516,104.7,50.6
 17:03:26.378,COM10_9600_00,46.67,57.044,74.542,104.83,50.7
 17:03:26.480,COM10_9600_00,46.67,57.278,74.607,105,50.8
 17:03:26.582,COM10_9600_00,46.67,57.538,74.698,105.21,50.9
 17:03:26.683,COM10_9600_00,46.67,57.759,74.763,105.37,51
 17:03:26.785,COM10_9600_00,46.657,58.006,74.828,105.55,51.1
 17:03:26.888,COM10_9600_00,46.657,58.266,74.828,105.69,51.3
 17:03:26.990,COM10_9600_00,46.657,58.487,74.906,105.87,51.4
 17:03:27.093,COM10_9600_00,46.644,58.721,74.906,105.99,51.5
 17:03:27.195,COM10_9600_00,46.631,58.968,74.971,106.17,51.6
 17:03:27.296,COM10_9600_00,46.618,59.215,75.036,106.35,51.7
 17:03:27.399,COM10_9600_00,46.605,59.475,75.088,106.52,51.9
 17:03:27.501,COM10_9600_00,46.605,59.735,75.14,106.71,52
 17:03:27.603,COM10_9600_00,46.605,59.956,75.218,106.89,52.1
 17:03:27.705,COM10_9600_00,46.618,60.19,75.244,107.04,52.2
 17:03:27.809,COM10_9600_00,46.592,60.45,75.283,107.2,52.3
 17:03:27.912,COM10_9600_00,46.592,60.736,75.322,107.39,52.5
 17:03:28.014,COM10_9600_00,46.592,60.983,75.322,107.53,52.6
 17:03:28.116,COM10_9600_00,46.592,61.243,75.374,107.72,52.7
 17:03:28.220,COM10_9600_00,46.592,61.503,75.387,107.87,52.8
 17:03:28.321,COM10_9600_00,46.579,61.789,75.439,108.07,52.9
 17:03:28.423,COM10_9600_00,46.579,62.075,75.452,108.24,53.1
 17:03:28.526,COM10_9600_00,46.579,62.335,75.53,108.44,53.2
 17:03:28.627,COM10_9600_00,46.579,62.582,75.53,108.59,53.3
 17:03:28.729,COM10_9600_00,46.579,62.855,75.595,108.79,53.4
 17:03:28.831,COM10_9600_00,46.566,63.115,75.634,108.96,53.5
 17:03:28.935,COM10_9600_00,46.566,63.388,75.66,109.14,53.6
 17:03:29.037,COM10_9600_00,46.566,63.674,75.712,109.34,53.8
 17:03:29.140,COM10_9600_00,46.553,63.947,75.712,109.49,53.9
 17:03:29.242,COM10_9600_00,46.553,64.22,75.712,109.65,54
 17:03:29.343,COM10_9600_00,46.553,64.532,75.738,109.85,54.1
 17:03:29.445,COM10_9600_00,46.54,64.805,75.777,110.04,54.3
 17:03:29.548,COM10_9600_00,46.54,65.078,75.79,110.21,54.4
 17:03:29.650,COM10_9600_00,46.54,65.39,75.816,110.41,54.5
 17:03:29.751,COM10_9600_00,46.54,65.663,75.855,110.6,54.6
 17:03:29.853,COM10_9600_00,46.54,65.936,75.881,110.78,54.7
 17:03:29.956,COM10_9600_00,46.527,66.222,75.907,110.96,54.9
 17:03:30.058,COM10_9600_00,46.514,66.521,75.907,111.13,55
 17:03:30.159,COM10_9600_00,46.514,66.846,75.92,111.34,55.1
 17:03:30.261,COM10_9600_00,46.527,67.132,75.92,111.51,55.2
 17:03:30.364,COM10_9600_00,46.527,67.431,75.985,111.74,55.3
 17:03:30.467,COM10_9600_00,46.527,67.769,75.933,111.91,55.5
 17:03:30.568,COM10_9600_00,46.527,68.068,75.933,112.09,55.6
 17:03:30.670,COM10_9600_00,46.514,68.419,75.933,112.3,55.7
 17:03:30.773,COM10_9600_00,46.514,68.757,75.946,112.51,55.9
 17:03:30.875,COM10_9600_00,46.488,69.056,75.946,112.68,56
 17:03:30.978,COM10_9600_00,46.475,69.342,75.946,112.85,56.1
 17:03:31.082,COM10_9600_00,46.475,69.42,75.946,112.9,56.1
 17:03:31.184,COM10_9600_00,46.488,69.42,75.946,112.91,56.1
 17:03:31.286,COM10_9600_00,46.475,69.42,75.946,112.9,56.1
 17:03:31.389,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:31.491,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:31.593,COM10_9600_00,46.475,69.446,75.959,112.93,56.2
 17:03:31.695,COM10_9600_00,46.488,69.446,75.959,112.93,56.2
 17:03:31.797,COM10_9600_00,46.475,69.446,75.959,112.93,56.2
 17:03:31.899,COM10_9600_00,46.475,69.446,75.959,112.93,56.2
 17:03:32.001,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:32.103,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:32.205,COM10_9600_00,46.488,69.459,75.959,112.94,56.2
 17:03:32.307,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:32.409,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:32.512,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:32.614,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:32.715,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:32.818,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:32.920,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:33.021,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.124,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.226,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.329,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.431,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.535,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:33.638,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.741,COM10_9600_00,46.449,69.459,75.959,112.92,56.2
 17:03:33.842,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:33.944,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:34.046,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:34.147,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:34.249,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:34.351,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:34.454,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:34.556,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:34.658,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:34.760,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:34.862,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:34.964,COM10_9600_00,46.449,69.459,75.972,112.93,56.2
 17:03:35.066,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:35.168,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:35.270,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:35.372,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:35.475,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:35.578,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:35.679,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:35.782,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:35.885,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:35.987,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:36.089,COM10_9600_00,46.475,69.472,75.946,112.93,56.2
 17:03:36.191,COM10_9600_00,46.475,69.472,75.946,112.93,56.2
 17:03:36.293,COM10_9600_00,46.475,69.472,75.946,112.93,56.2
 17:03:36.396,COM10_9600_00,46.475,69.472,75.946,112.93,56.2
 17:03:36.498,COM10_9600_00,46.475,69.472,75.946,112.93,56.2
 17:03:36.601,COM10_9600_00,46.475,69.459,75.946,112.93,56.2
 17:03:36.703,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:36.806,COM10_9600_00,46.488,69.459,75.959,112.94,56.2
 17:03:36.908,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:37.011,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:37.112,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:37.214,COM10_9600_00,46.488,69.459,75.959,112.94,56.2
 17:03:37.315,COM10_9600_00,46.488,69.459,75.959,112.94,56.2
 17:03:37.417,COM10_9600_00,46.488,69.459,75.959,112.94,56.2
 17:03:37.519,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:37.623,COM10_9600_00,46.475,69.459,75.959,112.93,56.2
 17:03:37.724,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:37.826,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:37.929,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:38.032,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:38.134,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:38.237,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:38.339,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:38.441,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:38.543,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:38.646,COM10_9600_00,46.449,69.459,75.946,112.92,56.2
 17:03:38.748,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:38.849,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:38.952,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.054,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.157,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.259,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.361,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.463,COM10_9600_00,46.462,69.459,75.985,112.95,56.2
 17:03:39.566,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:39.668,COM10_9600_00,46.462,69.459,75.959,112.93,56.2
 17:03:39.770,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.871,COM10_9600_00,46.462,69.459,75.946,112.92,56.2
 17:03:39.975,COM10_9600_00,46.462,69.472,75.946,112.93,56.2
 17:03:40.078,COM10_9600_00,46.462,69.472,75.972,112.95,56.2
 17:03:40.179,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.280,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.384,COM10_9600_00,46.449,69.472,75.959,112.93,56.2
 17:03:40.487,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.590,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.691,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.793,COM10_9600_00,46.462,69.472,75.959,112.94,56.2
 17:03:40.895,COM10_9600_00,46.514,69.472,75.959,112.96,56.2
 17:03:40.997,COM10_9600_00,46.514,69.472,75.881,112.91,56.1
 17:03:41.099,COM10_9600_00,46.54,69.446,75.66,112.75,56.1
 17:03:41.202,COM10_9600_00,46.579,69.446,75.335,112.55,56.1
 17:03:41.304,COM10_9600_00,46.618,69.446,74.958,112.32,56.1
 17:03:41.407,COM10_9600_00,46.657,69.407,74.555,112.04,56.1
 17:03:41.508,COM10_9600_00,46.67,69.381,74.178,111.78,56
 17:03:41.610,COM10_9600_00,46.67,69.355,73.814,111.52,56
 17:03:41.711,COM10_9600_00,46.709,69.303,73.476,111.28,56
 17:03:41.813,COM10_9600_00,46.735,69.303,73.125,111.06,56
 17:03:41.917,COM10_9600_00,46.748,69.225,72.748,110.77,55.9
 17:03:42.019,COM10_9600_00,46.826,69.199,72.41,110.56,55.9
 17:03:42.121,COM10_9600_00,46.839,69.147,71.968,110.25,55.8
 17:03:42.224,COM10_9600_00,46.904,69.108,71.617,110.02,55.8
 17:03:42.326,COM10_9600_00,46.956,69.069,71.24,109.77,55.8
 17:03:42.429,COM10_9600_00,47.008,69.03,70.928,109.57,55.7
 17:03:42.531,COM10_9600_00,47.034,68.978,70.577,109.32,55.7
 17:03:42.634,COM10_9600_00,47.086,68.913,70.2,109.06,55.6
 17:03:42.736,COM10_9600_00,47.112,68.874,69.849,108.82,55.6
 17:03:42.838,COM10_9600_00,47.164,68.835,69.537,108.62,55.6
 17:03:42.941,COM10_9600_00,47.203,68.77,69.186,108.37,55.5
 17:03:43.044,COM10_9600_00,47.281,68.718,68.835,108.15,55.5
 17:03:43.148,COM10_9600_00,47.346,68.666,68.471,107.91,55.4
 17:03:43.249,COM10_9600_00,47.385,68.601,68.159,107.69,55.3
 17:03:43.351,COM10_9600_00,47.437,68.536,67.86,107.48,55.3
 17:03:43.454,COM10_9600_00,47.489,68.471,67.535,107.26,55.2
 17:03:43.557,COM10_9600_00,47.554,68.406,67.171,107.02,55.2
 17:03:43.660,COM10_9600_00,47.606,68.341,66.846,106.8,55.1
 17:03:43.762,COM10_9600_00,47.658,68.289,66.534,106.59,55.1
 17:03:43.864,COM10_9600_00,47.697,68.211,66.248,106.38,55
 17:03:43.965,COM10_9600_00,47.788,68.146,65.949,106.19,55
 17:03:44.067,COM10_9600_00,47.827,68.094,65.624,105.98,54.9
 17:03:44.169,COM10_9600_00,47.918,68.029,65.338,105.8,54.8
 17:03:44.272,COM10_9600_00,47.944,67.951,65.026,105.57,54.8
 17:03:44.375,COM10_9600_00,48.009,67.873,64.766,105.39,54.7
 17:03:44.478,COM10_9600_00,48.048,67.834,64.467,105.2,54.7
 17:03:44.580,COM10_9600_00,48.165,67.73,64.168,105,54.6
 17:03:44.682,COM10_9600_00,48.204,67.652,63.869,104.78,54.5
 17:03:44.786,COM10_9600_00,48.282,67.574,63.622,104.62,54.4
 17:03:44.889,COM10_9600_00,48.347,67.496,63.323,104.42,54.4
 17:03:44.991,COM10_9600_00,48.425,67.444,63.05,104.25,54.3
 17:03:45.093,COM10_9600_00,48.477,67.353,62.764,104.05,54.2
 17:03:45.194,COM10_9600_00,48.542,67.288,62.504,103.88,54.2
 17:03:45.297,COM10_9600_00,48.568,67.21,62.257,103.69,54.1
 17:03:45.400,COM10_9600_00,48.633,67.132,62.023,103.53,54.1
 17:03:45.501,COM10_9600_00,48.724,67.041,61.75,103.35,54
 17:03:45.603,COM10_9600_00,48.802,66.963,61.477,103.18,53.9
 17:03:45.706,COM10_9600_00,48.854,66.885,61.243,103.01,53.8
 17:03:45.807,COM10_9600_00,48.906,66.833,61.048,102.88,53.8
 17:03:45.909,COM10_9600_00,48.893,66.807,60.944,102.8,53.7
 17:03:46.010,COM10_9600_00,48.88,66.807,60.944,102.79,53.8
 17:03:46.112,COM10_9600_00,48.88,66.794,60.918,102.77,53.8
 17:03:46.214,COM10_9600_00,48.893,66.794,60.892,102.76,53.8
 17:03:46.314,COM10_9600_00,48.893,66.794,60.879,102.75,53.7
 17:03:46.417,COM10_9600_00,48.88,66.794,60.892,102.75,53.7
 17:03:46.518,COM10_9600_00,48.906,66.794,60.892,102.77,53.8
 17:03:46.620,COM10_9600_00,48.893,66.794,60.892,102.76,53.7
 17:03:46.721,COM10_9600_00,48.893,66.794,60.879,102.75,53.7
 17:03:46.825,COM10_9600_00,48.88,66.794,60.879,102.75,53.7
 17:03:46.927,COM10_9600_00,48.88,66.794,60.905,102.76,53.8
 17:03:47.028,COM10_9600_00,48.867,66.794,60.879,102.74,53.8
 17:03:47.130,COM10_9600_00,48.893,66.794,60.879,102.75,53.8
